<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
USDRUB,D,08/11/13,00:00:00,32.6700000
USDRUB,D,09/11/13,00:00:00,32.6600000
USDRUB,D,11/11/13,00:00:00,32.8300000
USDRUB,D,12/11/13,00:00:00,32.8900000
USDRUB,D,13/11/13,00:00:00,32.7400000
USDRUB,D,14/11/13,00:00:00,32.7200000
USDRUB,D,15/11/13,00:00:00,32.5700000
USDRUB,D,16/11/13,00:00:00,32.5800000
USDRUB,D,18/11/13,00:00:00,32.5700000
USDRUB,D,19/11/13,00:00:00,32.7300000
USDRUB,D,20/11/13,00:00:00,32.9200000
USDRUB,D,21/11/13,00:00:00,33.0000000
USDRUB,D,22/11/13,00:00:00,32.7100000
USDRUB,D,23/11/13,00:00:00,32.7500000
USDRUB,D,25/11/13,00:00:00,32.9400000
USDRUB,D,26/11/13,00:00:00,32.9200000
USDRUB,D,27/11/13,00:00:00,33.1800000
USDRUB,D,28/11/13,00:00:00,33.1500000
USDRUB,D,29/11/13,00:00:00,33.1400000
USDRUB,D,30/11/13,00:00:00,33.1200000
USDRUB,D,02/12/13,00:00:00,33.2100000
USDRUB,D,03/12/13,00:00:00,33.2400000
USDRUB,D,04/12/13,00:00:00,33.1800000
USDRUB,D,05/12/13,00:00:00,32.9700000
USDRUB,D,06/12/13,00:00:00,32.6900000
USDRUB,D,07/12/13,00:00:00,32.7000000
USDRUB,D,08/12/13,00:00:00,32.8200000
USDRUB,D,09/12/13,00:00:00,32.7500000
USDRUB,D,10/12/13,00:00:00,32.7100000
USDRUB,D,11/12/13,00:00:00,32.7600000
USDRUB,D,12/12/13,00:00:00,32.7800000
USDRUB,D,13/12/13,00:00:00,32.8500000
USDRUB,D,14/12/13,00:00:00,32.8700000
USDRUB,D,15/12/13,00:00:00,32.8700000
USDRUB,D,16/12/13,00:00:00,32.8900000
USDRUB,D,17/12/13,00:00:00,32.9600000
USDRUB,D,18/12/13,00:00:00,32.8200000
USDRUB,D,19/12/13,00:00:00,32.9600000
USDRUB,D,20/12/13,00:00:00,32.9800000
USDRUB,D,21/12/13,00:00:00,32.9700000
USDRUB,D,23/12/13,00:00:00,32.6800000
USDRUB,D,24/12/13,00:00:00,32.6100000
USDRUB,D,25/12/13,00:00:00,32.6700000
USDRUB,D,26/12/13,00:00:00,32.6700000
USDRUB,D,27/12/13,00:00:00,32.6000000
USDRUB,D,28/12/13,00:00:00,32.5600000
USDRUB,D,30/12/13,00:00:00,32.8800000
USDRUB,D,31/12/13,00:00:00,32.8400000
USDRUB,D,01/01/14,00:00:00,32.8400000
USDRUB,D,02/01/14,00:00:00,33.1100000
USDRUB,D,03/01/14,00:00:00,33.2000000
USDRUB,D,04/01/14,00:00:00,33.1800000
USDRUB,D,06/01/14,00:00:00,33.1900000
USDRUB,D,07/01/14,00:00:00,33.1400000
USDRUB,D,08/01/14,00:00:00,33.1500000
USDRUB,D,09/01/14,00:00:00,33.2100000
USDRUB,D,10/01/14,00:00:00,32.9900000
USDRUB,D,11/01/14,00:00:00,32.9900000
USDRUB,D,12/01/14,00:00:00,32.9900000
USDRUB,D,13/01/14,00:00:00,33.2800000
USDRUB,D,14/01/14,00:00:00,33.3000000
USDRUB,D,15/01/14,00:00:00,33.4000000
USDRUB,D,16/01/14,00:00:00,33.3800000
USDRUB,D,17/01/14,00:00:00,33.5900000
USDRUB,D,18/01/14,00:00:00,33.5900000
USDRUB,D,20/01/14,00:00:00,33.7600000
USDRUB,D,21/01/14,00:00:00,33.9300000
USDRUB,D,22/01/14,00:00:00,33.9300000
USDRUB,D,23/01/14,00:00:00,34.1400000
USDRUB,D,24/01/14,00:00:00,34.5100000
USDRUB,D,25/01/14,00:00:00,34.4800000
USDRUB,D,27/01/14,00:00:00,34.6700000
USDRUB,D,28/01/14,00:00:00,34.7100000
USDRUB,D,29/01/14,00:00:00,35.1700000
USDRUB,D,30/01/14,00:00:00,34.9000000
USDRUB,D,31/01/14,00:00:00,35.1600000
USDRUB,D,01/02/14,00:00:00,35.1100000
USDRUB,D,02/02/14,00:00:00,35.1300000
USDRUB,D,03/02/14,00:00:00,35.4400000
USDRUB,D,04/02/14,00:00:00,34.9700000
USDRUB,D,05/02/14,00:00:00,34.8700000
USDRUB,D,06/02/14,00:00:00,34.7102000
USDRUB,D,07/02/14,00:00:00,34.7500000
USDRUB,D,08/02/14,00:00:00,34.8000000
USDRUB,D,09/02/14,00:00:00,34.7800000
USDRUB,D,10/02/14,00:00:00,34.7400000
USDRUB,D,11/02/14,00:00:00,34.7400000
USDRUB,D,12/02/14,00:00:00,34.8300000
USDRUB,D,13/02/14,00:00:00,35.1200000
USDRUB,D,14/02/14,00:00:00,35.1100000
USDRUB,D,15/02/14,00:00:00,35.0900000
USDRUB,D,16/02/14,00:00:00,35.1000000
USDRUB,D,17/02/14,00:00:00,35.2100000
USDRUB,D,18/02/14,00:00:00,35.4700000
USDRUB,D,19/02/14,00:00:00,35.7800000
USDRUB,D,20/02/14,00:00:00,35.7700000
USDRUB,D,21/02/14,00:00:00,35.4900000
USDRUB,D,22/02/14,00:00:00,35.5700000
USDRUB,D,23/02/14,00:00:00,35.5700000
USDRUB,D,24/02/14,00:00:00,35.4700000
USDRUB,D,25/02/14,00:00:00,35.7200000
USDRUB,D,26/02/14,00:00:00,36.0200000
USDRUB,D,27/02/14,00:00:00,36.0400000
USDRUB,D,28/02/14,00:00:00,35.9700000
USDRUB,D,01/03/14,00:00:00,35.9500000
USDRUB,D,02/03/14,00:00:00,35.8800000
USDRUB,D,03/03/14,00:00:00,36.5100000
USDRUB,D,04/03/14,00:00:00,36.0800000
USDRUB,D,05/03/14,00:00:00,36.0400000
USDRUB,D,06/03/14,00:00:00,36.1300000
USDRUB,D,07/03/14,00:00:00,36.4400000
USDRUB,D,08/03/14,00:00:00,36.4500000
USDRUB,D,09/03/14,00:00:00,36.3800000
USDRUB,D,10/03/14,00:00:00,36.3600000
USDRUB,D,11/03/14,00:00:00,36.4400000
USDRUB,D,12/03/14,00:00:00,36.4900000
USDRUB,D,13/03/14,00:00:00,36.6100000
USDRUB,D,14/03/14,00:00:00,36.5600000
USDRUB,D,15/03/14,00:00:00,36.6100000
USDRUB,D,17/03/14,00:00:00,36.2800000
USDRUB,D,18/03/14,00:00:00,36.2400000
USDRUB,D,19/03/14,00:00:00,36.1400000
USDRUB,D,20/03/14,00:00:00,36.4100000
USDRUB,D,21/03/14,00:00:00,36.2300000
USDRUB,D,22/03/14,00:00:00,36.2300000
USDRUB,D,24/03/14,00:00:00,36.0800000
USDRUB,D,25/03/14,00:00:00,35.4800000
USDRUB,D,26/03/14,00:00:00,35.5300000
USDRUB,D,27/03/14,00:00:00,35.6300000
USDRUB,D,28/03/14,00:00:00,35.8100000
USDRUB,D,29/03/14,00:00:00,35.7600000
USDRUB,D,30/03/14,00:00:00,35.6300000
USDRUB,D,31/03/14,00:00:00,35.0400000
USDRUB,D,01/04/14,00:00:00,35.0700000
USDRUB,D,02/04/14,00:00:00,35.4600000
USDRUB,D,03/04/14,00:00:00,35.6200000
USDRUB,D,04/04/14,00:00:00,35.3100000
USDRUB,D,05/04/14,00:00:00,35.3100000
USDRUB,D,07/04/14,00:00:00,35.5700000
USDRUB,D,08/04/14,00:00:00,35.7200000
USDRUB,D,09/04/14,00:00:00,35.5200000
USDRUB,D,10/04/14,00:00:00,35.5400000
USDRUB,D,11/04/14,00:00:00,35.6300000
USDRUB,D,12/04/14,00:00:00,35.7400000
USDRUB,D,13/04/14,00:00:00,35.7500000
USDRUB,D,14/04/14,00:00:00,35.9400000
USDRUB,D,15/04/14,00:00:00,36.2800000
USDRUB,D,16/04/14,00:00:00,36.0000000
USDRUB,D,17/04/14,00:00:00,35.4700000
USDRUB,D,18/04/14,00:00:00,35.5600000
USDRUB,D,19/04/14,00:00:00,35.5800000
USDRUB,D,21/04/14,00:00:00,35.6900000
USDRUB,D,22/04/14,00:00:00,35.7100000
USDRUB,D,23/04/14,00:00:00,35.7000000
USDRUB,D,24/04/14,00:00:00,35.7400000
USDRUB,D,25/04/14,00:00:00,36.0300000
USDRUB,D,26/04/14,00:00:00,36.0300000
USDRUB,D,27/04/14,00:00:00,36.0200000
USDRUB,D,28/04/14,00:00:00,35.8100000
USDRUB,D,29/04/14,00:00:00,35.6300000
USDRUB,D,30/04/14,00:00:00,35.6100000
USDRUB,D,01/05/14,00:00:00,35.6200000
USDRUB,D,02/05/14,00:00:00,35.8500000
USDRUB,D,03/05/14,00:00:00,35.8400000
USDRUB,D,05/05/14,00:00:00,35.7100000
USDRUB,D,06/05/14,00:00:00,35.4460000
USDRUB,D,07/05/14,00:00:00,34.9200000
USDRUB,D,08/05/14,00:00:00,35.0700000
USDRUB,D,09/05/14,00:00:00,35.2200000
USDRUB,D,10/05/14,00:00:00,35.2100000
USDRUB,D,11/05/14,00:00:00,35.2300000
USDRUB,D,12/05/14,00:00:00,35.0000000
USDRUB,D,13/05/14,00:00:00,34.8300000
USDRUB,D,14/05/14,00:00:00,34.7200000
USDRUB,D,15/05/14,00:00:00,34.7500000
USDRUB,D,16/05/14,00:00:00,34.7700000
USDRUB,D,17/05/14,00:00:00,34.7500000
USDRUB,D,18/05/14,00:00:00,34.7200000
USDRUB,D,19/05/14,00:00:00,34.5500000
USDRUB,D,20/05/14,00:00:00,34.5300000
USDRUB,D,21/05/14,00:00:00,34.3000000
USDRUB,D,22/05/14,00:00:00,34.3000000
USDRUB,D,23/05/14,00:00:00,34.1000000
USDRUB,D,24/05/14,00:00:00,34.1200000
USDRUB,D,25/05/14,00:00:00,34.1100000
USDRUB,D,26/05/14,00:00:00,34.1700000
USDRUB,D,27/05/14,00:00:00,34.4200000
USDRUB,D,28/05/14,00:00:00,34.5600000
USDRUB,D,29/05/14,00:00:00,34.6700000
USDRUB,D,30/05/14,00:00:00,34.8900000
USDRUB,D,31/05/14,00:00:00,34.8800000
USDRUB,D,01/06/14,00:00:00,34.9000000
USDRUB,D,02/06/14,00:00:00,34.9500000
USDRUB,D,03/06/14,00:00:00,35.0800000
USDRUB,D,04/06/14,00:00:00,34.9700000
USDRUB,D,05/06/14,00:00:00,34.6800000
USDRUB,D,06/06/14,00:00:00,34.3900000
USDRUB,D,07/06/14,00:00:00,34.4100000
USDRUB,D,08/06/14,00:00:00,34.4400000
USDRUB,D,09/06/14,00:00:00,34.3400000
USDRUB,D,10/06/14,00:00:00,34.3400000
USDRUB,D,11/06/14,00:00:00,34.3700000
USDRUB,D,12/06/14,00:00:00,34.3500000
USDRUB,D,13/06/14,00:00:00,34.3800000
USDRUB,D,14/06/14,00:00:00,34.3900000
USDRUB,D,15/06/14,00:00:00,34.2900000
USDRUB,D,16/06/14,00:00:00,34.6200000
USDRUB,D,17/06/14,00:00:00,34.8300000
USDRUB,D,18/06/14,00:00:00,34.4000000
USDRUB,D,19/06/14,00:00:00,34.3600000
USDRUB,D,20/06/14,00:00:00,34.4600000
USDRUB,D,21/06/14,00:00:00,34.4600000
USDRUB,D,22/06/14,00:00:00,34.4600000
USDRUB,D,23/06/14,00:00:00,34.1900000
USDRUB,D,24/06/14,00:00:00,33.8200000
USDRUB,D,25/06/14,00:00:00,33.7600000
USDRUB,D,26/06/14,00:00:00,33.6800000
USDRUB,D,27/06/14,00:00:00,33.7400000
USDRUB,D,28/06/14,00:00:00,33.7400000
USDRUB,D,29/06/14,00:00:00,33.7430000
USDRUB,D,30/06/14,00:00:00,33.9612000
USDRUB,D,01/07/14,00:00:00,34.3243000
USDRUB,D,02/07/14,00:00:00,34.2711000
USDRUB,D,03/07/14,00:00:00,34.2815000
USDRUB,D,04/07/14,00:00:00,34.4088000
USDRUB,D,05/07/14,00:00:00,34.4016000
USDRUB,D,06/07/14,00:00:00,34.3913000
USDRUB,D,07/07/14,00:00:00,34.4483000
USDRUB,D,08/07/14,00:00:00,34.2253000
USDRUB,D,09/07/14,00:00:00,33.9183000
USDRUB,D,10/07/14,00:00:00,33.9250000
USDRUB,D,11/07/14,00:00:00,34.1643000
USDRUB,D,12/07/14,00:00:00,34.2000000
USDRUB,D,13/07/14,00:00:00,34.2002000
USDRUB,D,14/07/14,00:00:00,34.3303000
USDRUB,D,15/07/14,00:00:00,34.3953000
USDRUB,D,16/07/14,00:00:00,34.3873000
USDRUB,D,17/07/14,00:00:00,35.1925000
USDRUB,D,18/07/14,00:00:00,35.1605000
USDRUB,D,19/07/14,00:00:00,35.0200000
USDRUB,D,20/07/14,00:00:00,35.0200000
USDRUB,D,21/07/14,00:00:00,35.1759000
USDRUB,D,22/07/14,00:00:00,34.9595000
USDRUB,D,23/07/14,00:00:00,34.8703000
USDRUB,D,24/07/14,00:00:00,35.0395000
